,location_x,latitude_x,longitude_x,location_y,latitude_y,longitude_y,distance
2218,"Louisville, KY, USA",38.2526647,-85.7584557,"Tampa, FL, USA",27.950575,-82.4571776,1185.85
2219,"Louisville, KY, USA",38.2526647,-85.7584557,"Denver, CO, USA",39.7392358,-104.990251,1666.97
2220,"Louisville, KY, USA",38.2526647,-85.7584557,"Baltimore, MD, USA",39.2903848,-76.6121893,800.91
2221,"Louisville, KY, USA",38.2526647,-85.7584557,"St. Louis, MO, USA",38.6270025,-90.1994042,388.98
2222,"Louisville, KY, USA",38.2526647,-85.7584557,"Charlotte, NC, USA",35.2270869,-80.8431267,552.14
2223,"Louisville, KY, USA",38.2526647,-85.7584557,"Orlando, FL, USA",28.5383832,-81.3789269,1153.76
2224,"Louisville, KY, USA",38.2526647,-85.7584557,"San Antonio, TX, USA",29.4251905,-98.4945922,1529.36
2225,"Louisville, KY, USA",38.2526647,-85.7584557,"Sacramento, CA, USA",38.5815719,-121.4943996,3093.67
2226,"Louisville, KY, USA",38.2526647,-85.7584557,"Pittsburgh, PA, USA",40.44062479999999,-79.9958864,551.87
2227,"Louisville, KY, USA",38.2526647,-85.7584557,"Austin, TX, USA",30.267153,-97.7430608,1412.6
2228,"Louisville, KY, USA",38.2526647,-85.7584557,"Las Vegas, NV, USA",36.171563,-115.1391009,2601.16
2229,"Louisville, KY, USA",38.2526647,-85.7584557,"Cincinnati, OH, USA",39.1031182,-84.5120196,143.7
2230,"Louisville, KY, USA",38.2526647,-85.7584557,"Kansas City, MO, USA",39.0997265,-94.5785667,771.12
2231,"Louisville, KY, USA",38.2526647,-85.7584557,"Columbus, OH, USA",39.9611755,-82.99879419999999,304.59
2232,"Louisville, KY, USA",38.2526647,-85.7584557,"Indianapolis, IN, USA",39.768403,-86.158068,172.04
2233,"Louisville, KY, USA",38.2526647,-85.7584557,"Cleveland, OH, USA",41.49932,-81.6943605,500.48
2234,"Louisville, KY, USA",38.2526647,-85.7584557,"Nashville, TN, USA",36.1626638,-86.7816016,249.43
2235,"Louisville, KY, USA",38.2526647,-85.7584557,"San Jose, CA, USA",37.33874,-121.8852525,3155.66
2236,"Louisville, KY, USA",38.2526647,-85.7584557,"Virginia Beach, VA, USA",36.8516437,-75.97921939999999,875.61
2237,"Louisville, KY, USA",38.2526647,-85.7584557,"Providence, RI, USA",41.8239891,-71.4128343,1282.37
2238,"Louisville, KY, USA",38.2526647,-85.7584557,"Jacksonville, FL, USA",30.3321838,-81.65565099999999,957.69
2239,"Louisville, KY, USA",38.2526647,-85.7584557,"Milwaukee, WI, USA",43.0389025,-87.9064736,562.16
2240,"Louisville, KY, USA",38.2526647,-85.7584557,"Raleigh, NC, USA",35.7795897,-78.6381787,689.14
2241,"Louisville, KY, USA",38.2526647,-85.7584557,"Oklahoma City, OK, USA",35.4675602,-97.5164276,1090.05
2242,"Louisville, KY, USA",38.2526647,-85.7584557,"Memphis, TN, USA",35.1495343,-90.0489801,515.03
2243,"Louisville, KY, USA",38.2526647,-85.7584557,"Richmond, VA, USA",37.5407246,-77.4360481,734.28
2244,"Louisville, KY, USA",38.2526647,-85.7584557,"Louisville, KY, USA",38.2526647,-85.7584557,10.0
2245,"Louisville, KY, USA",38.2526647,-85.7584557,"Salt Lake City, UT, USA",40.7607793,-111.8910474,2250.82
2246,"Louisville, KY, USA",38.2526647,-85.7584557,"New Orleans, LA, USA",29.95106579999999,-90.0715323,1004.56
2247,"Louisville, KY, USA",38.2526647,-85.7584557,"Hartford, CT, USA",41.7658043,-72.6733723,1179.46
2248,"Louisville, KY, USA",38.2526647,-85.7584557,"Buffalo, NY, USA",42.88644679999999,-78.8783689,776.17
2249,"Louisville, KY, USA",38.2526647,-85.7584557,"Birmingham, AL, USA",33.5185892,-86.8103567,534.85
2250,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Portland, OR, USA",45.515232,-122.6783853,1021.25
2251,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Seattle, WA, USA",47.6062095,-122.3320708,1126.25
2252,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"New York, NY, USA",40.7127753,-74.0059728,3166.64
2253,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Los Angeles, CA, USA",34.0522342,-118.2436849,932.84
2254,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Chicago, IL, USA",41.8781136,-87.6297982,2023.15
2255,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Dallas, TX, USA",32.7766642,-96.7969879,1607.55
2256,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Houston, TX, USA",29.7604267,-95.3698028,1929.7
2257,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Washington, DC, USA",38.9071923,-77.0368707,2963.66
2258,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Philadelphia, PA, USA",39.9525839,-75.1652215,3090.31
2259,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Atlanta, GA, USA",33.748752,-84.38768449999999,2543.78
2260,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Miami, FL, USA",25.7616798,-80.1917902,3359.49
2261,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Phoenix, AZ, USA",33.4483771,-112.0740373,813.26
2262,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Boston, MA, USA",42.3600825,-71.0588801,3369.19
2263,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Riverside, CA, USA",33.9806005,-117.3754942,895.81
2264,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"San Francisco, CA, USA",37.7749295,-122.4194155,964.48
2265,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Detroit, MI, USA",42.331427,-83.0457538,2395.35
2266,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Minneapolis, MN, USA",44.977753,-93.2650108,1584.57
2267,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"San Diego, CA, USA",32.715738,-117.1610838,1009.83
2268,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Tampa, FL, USA",27.950575,-82.4571776,3033.83
2269,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Denver, CO, USA",39.7392358,-104.990251,596.4
2270,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Baltimore, MD, USA",39.2903848,-76.6121893,2988.12
2271,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"St. Louis, MO, USA",38.6270025,-90.1994042,1866.21
2272,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Charlotte, NC, USA",35.2270869,-80.8431267,2773.99
2273,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Orlando, FL, USA",28.5383832,-81.3789269,3082.91
2274,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"San Antonio, TX, USA",29.4251905,-98.4945922,1749.29
2275,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Sacramento, CA, USA",38.5815719,-121.4943996,856.39
2276,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Pittsburgh, PA, USA",40.44062479999999,-79.9958864,2678.05
2277,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Austin, TX, USA",30.267153,-97.7430608,1728.25
2278,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Las Vegas, NV, USA",36.171563,-115.1391009,583.3
2279,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Cincinnati, OH, USA",39.1031182,-84.5120196,2332.25
2280,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Kansas City, MO, USA",39.0997265,-94.5785667,1485.23
2281,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Columbus, OH, USA",39.9611755,-82.99879419999999,2438.52
2282,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Indianapolis, IN, USA",39.768403,-86.158068,2178.39
2283,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Cleveland, OH, USA",41.49932,-81.6943605,2517.53
2284,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Nashville, TN, USA",36.1626638,-86.7816016,2236.9
2285,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"San Jose, CA, USA",37.33874,-121.8852525,942.45
2286,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Virginia Beach, VA, USA",36.8516437,-75.97921939999999,3119.98
2287,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Providence, RI, USA",41.8239891,-71.4128343,3352.32
2288,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Jacksonville, FL, USA",30.3321838,-81.65565099999999,2952.2
2289,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Milwaukee, WI, USA",43.0389025,-87.9064736,1994.24
2290,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Raleigh, NC, USA",35.7795897,-78.6381787,2937.07
2291,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Oklahoma City, OK, USA",35.4675602,-97.5164276,1386.2
2292,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Memphis, TN, USA",35.1495343,-90.0489801,2007.84
2293,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Richmond, VA, USA",37.5407246,-77.4360481,2973.32
2294,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Louisville, KY, USA",38.2526647,-85.7584557,2250.82
2295,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Salt Lake City, UT, USA",40.7607793,-111.8910474,10.0
2296,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"New Orleans, LA, USA",29.95106579999999,-90.0715323,2305.44
2297,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Hartford, CT, USA",41.7658043,-72.6733723,3251.23
2298,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Buffalo, NY, USA",42.88644679999999,-78.8783689,2728.13
2299,"Salt Lake City, UT, USA",40.7607793,-111.8910474,"Birmingham, AL, USA",33.5185892,-86.8103567,2354.57
2300,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Portland, OR, USA",45.515232,-122.6783853,3315.24
2301,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Seattle, WA, USA",47.6062095,-122.3320708,3377.74
2302,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"New York, NY, USA",40.7127753,-74.0059728,1880.3
2303,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Los Angeles, CA, USA",34.0522342,-118.2436849,2686.65
2304,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Chicago, IL, USA",41.8781136,-87.6297982,1344.16
2305,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Dallas, TX, USA",32.7766642,-96.7969879,711.46
2306,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Houston, TX, USA",29.7604267,-95.3698028,511.34
2307,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Washington, DC, USA",38.9071923,-77.0368707,1553.05
2308,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Philadelphia, PA, USA",39.9525839,-75.1652215,1751.41
2309,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Atlanta, GA, USA",33.748752,-84.38768449999999,682.82
2310,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Miami, FL, USA",25.7616798,-80.1917902,1076.61
2311,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Phoenix, AZ, USA",33.4483771,-112.0740373,2113.4
2312,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Boston, MA, USA",42.3600825,-71.0588801,2185.99
2313,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Riverside, CA, USA",33.9806005,-117.3754942,2606.39
2314,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"San Francisco, CA, USA",37.7749295,-122.4194155,3093.55
2315,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Detroit, MI, USA",42.331427,-83.0457538,1512.92
2316,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Minneapolis, MN, USA",44.977753,-93.2650108,1694.12
2317,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"San Diego, CA, USA",32.715738,-117.1610838,2584.14
2318,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Tampa, FL, USA",27.950575,-82.4571776,773.35
2319,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Denver, CO, USA",39.7392358,-104.990251,1738.86
2320,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Baltimore, MD, USA",39.2903848,-76.6121893,1607.75
2321,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"St. Louis, MO, USA",38.6270025,-90.1994042,964.79
2322,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Charlotte, NC, USA",35.2270869,-80.8431267,1044.05
2323,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Orlando, FL, USA",28.5383832,-81.3789269,857.65
2324,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"San Antonio, TX, USA",29.4251905,-98.4945922,815.57
2325,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Sacramento, CA, USA",38.5815719,-121.4943996,3025.54
2326,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Pittsburgh, PA, USA",40.44062479999999,-79.9958864,1480.58
2327,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Austin, TX, USA",30.267153,-97.7430608,738.63
2328,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Las Vegas, NV, USA",36.171563,-115.1391009,2428.43
2329,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Cincinnati, OH, USA",39.1031182,-84.5120196,1137.37
2330,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Kansas City, MO, USA",39.0997265,-94.5785667,1097.47
2331,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Columbus, OH, USA",39.9611755,-82.99879419999999,1285.15
2332,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Indianapolis, IN, USA",39.768403,-86.158068,1148.21
2333,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Cleveland, OH, USA",41.49932,-81.6943605,1488.45
2334,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Nashville, TN, USA",36.1626638,-86.7816016,755.55
2335,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"San Jose, CA, USA",37.33874,-121.8852525,3041.34
2336,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Virginia Beach, VA, USA",36.8516437,-75.97921939999999,1514.17
2337,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Providence, RI, USA",41.8239891,-71.4128343,2129.24
2338,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Jacksonville, FL, USA",30.3321838,-81.65565099999999,810.19
2339,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Milwaukee, WI, USA",43.0389025,-87.9064736,1467.97
2340,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Raleigh, NC, USA",35.7795897,-78.6381787,1247.8
2341,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Oklahoma City, OK, USA",35.4675602,-97.5164276,927.59
2342,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Memphis, TN, USA",35.1495343,-90.0489801,578.05
2343,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Richmond, VA, USA",37.5407246,-77.4360481,1438.99
2344,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Louisville, KY, USA",38.2526647,-85.7584557,1004.56
2345,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Salt Lake City, UT, USA",40.7607793,-111.8910474,2305.44
2346,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"New Orleans, LA, USA",29.95106579999999,-90.0715323,10.0
2347,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Hartford, CT, USA",41.7658043,-72.6733723,2038.46
2348,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Buffalo, NY, USA",42.88644679999999,-78.8783689,1749.16
2349,"New Orleans, LA, USA",29.95106579999999,-90.0715323,"Birmingham, AL, USA",33.5185892,-86.8103567,502.4
2350,"Hartford, CT, USA",41.7658043,-72.6733723,"Portland, OR, USA",45.515232,-122.6783853,3980.08
2351,"Hartford, CT, USA",41.7658043,-72.6733723,"Seattle, WA, USA",47.6062095,-122.3320708,3910.56
2352,"Hartford, CT, USA",41.7658043,-72.6733723,"New York, NY, USA",40.7127753,-74.0059728,161.63
2353,"Hartford, CT, USA",41.7658043,-72.6733723,"Los Angeles, CA, USA",34.0522342,-118.2436849,4040.13
2354,"Hartford, CT, USA",41.7658043,-72.6733723,"Chicago, IL, USA",41.8781136,-87.6297982,1237.85
2355,"Hartford, CT, USA",41.7658043,-72.6733723,"Dallas, TX, USA",32.7766642,-96.7969879,2346.3
2356,"Hartford, CT, USA",41.7658043,-72.6733723,"Houston, TX, USA",29.7604267,-95.3698028,2432.59
2357,"Hartford, CT, USA",41.7658043,-72.6733723,"Washington, DC, USA",38.9071923,-77.0368707,487.55
2358,"Hartford, CT, USA",41.7658043,-72.6733723,"Philadelphia, PA, USA",39.9525839,-75.1652215,290.78
2359,"Hartford, CT, USA",41.7658043,-72.6733723,"Atlanta, GA, USA",33.748752,-84.38768449999999,1359.78
2360,"Hartford, CT, USA",41.7658043,-72.6733723,"Miami, FL, USA",25.7616798,-80.1917902,1908.49
2361,"Hartford, CT, USA",41.7658043,-72.6733723,"Phoenix, AZ, USA",33.4483771,-112.0740373,3558.34
2362,"Hartford, CT, USA",41.7658043,-72.6733723,"Boston, MA, USA",42.3600825,-71.0588801,148.76
2363,"Hartford, CT, USA",41.7658043,-72.6733723,"Riverside, CA, USA",33.9806005,-117.3754942,3971.7
2364,"Hartford, CT, USA",41.7658043,-72.6733723,"San Francisco, CA, USA",37.7749295,-122.4194155,4215.4
2365,"Hartford, CT, USA",41.7658043,-72.6733723,"Detroit, MI, USA",42.331427,-83.0457538,858.23
2366,"Hartford, CT, USA",41.7658043,-72.6733723,"Minneapolis, MN, USA",44.977753,-93.2650108,1697.35
2367,"Hartford, CT, USA",41.7658043,-72.6733723,"San Diego, CA, USA",32.715738,-117.1610838,4017.31
2368,"Hartford, CT, USA",41.7658043,-72.6733723,"Tampa, FL, USA",27.950575,-82.4571776,1773.88
2369,"Hartford, CT, USA",41.7658043,-72.6733723,"Denver, CO, USA",39.7392358,-104.990251,2715.46
2370,"Hartford, CT, USA",41.7658043,-72.6733723,"Baltimore, MD, USA",39.2903848,-76.6121893,431.87
2371,"Hartford, CT, USA",41.7658043,-72.6733723,"St. Louis, MO, USA",38.6270025,-90.1994042,1526.0
2372,"Hartford, CT, USA",41.7658043,-72.6733723,"Charlotte, NC, USA",35.2270869,-80.8431267,1015.98
2373,"Hartford, CT, USA",41.7658043,-72.6733723,"Orlando, FL, USA",28.5383832,-81.3789269,1668.05
2374,"Hartford, CT, USA",41.7658043,-72.6733723,"San Antonio, TX, USA",29.4251905,-98.4945922,2692.3
2375,"Hartford, CT, USA",41.7658043,-72.6733723,"Sacramento, CA, USA",38.5815719,-121.4943996,4107.29
2376,"Hartford, CT, USA",41.7658043,-72.6733723,"Pittsburgh, PA, USA",40.44062479999999,-79.9958864,630.77
2377,"Hartford, CT, USA",41.7658043,-72.6733723,"Austin, TX, USA",30.267153,-97.7430608,2578.01
2378,"Hartford, CT, USA",41.7658043,-72.6733723,"Las Vegas, NV, USA",36.171563,-115.1391009,3685.52
2379,"Hartford, CT, USA",41.7658043,-72.6733723,"Cincinnati, OH, USA",39.1031182,-84.5120196,1043.81
2380,"Hartford, CT, USA",41.7658043,-72.6733723,"Kansas City, MO, USA",39.0997265,-94.5785667,1872.31
2381,"Hartford, CT, USA",41.7658043,-72.6733723,"Columbus, OH, USA",39.9611755,-82.99879419999999,890.58
2382,"Hartford, CT, USA",41.7658043,-72.6733723,"Indianapolis, IN, USA",39.768403,-86.158068,1155.86
2383,"Hartford, CT, USA",41.7658043,-72.6733723,"Cleveland, OH, USA",41.49932,-81.6943605,749.97
2384,"Hartford, CT, USA",41.7658043,-72.6733723,"Nashville, TN, USA",36.1626638,-86.7816016,1367.31
2385,"Hartford, CT, USA",41.7658043,-72.6733723,"San Jose, CA, USA",37.33874,-121.8852525,4190.25
2386,"Hartford, CT, USA",41.7658043,-72.6733723,"Virginia Beach, VA, USA",36.8516437,-75.97921939999999,615.89
2387,"Hartford, CT, USA",41.7658043,-72.6733723,"Providence, RI, USA",41.8239891,-71.4128343,104.7
2388,"Hartford, CT, USA",41.7658043,-72.6733723,"Jacksonville, FL, USA",30.3321838,-81.65565099999999,1504.12
2389,"Hartford, CT, USA",41.7658043,-72.6733723,"Milwaukee, WI, USA",43.0389025,-87.9064736,1257.01
2390,"Hartford, CT, USA",41.7658043,-72.6733723,"Raleigh, NC, USA",35.7795897,-78.6381787,842.41
2391,"Hartford, CT, USA",41.7658043,-72.6733723,"Oklahoma City, OK, USA",35.4675602,-97.5164276,2259.81
2392,"Hartford, CT, USA",41.7658043,-72.6733723,"Memphis, TN, USA",35.1495343,-90.0489801,1678.12
2393,"Hartford, CT, USA",41.7658043,-72.6733723,"Richmond, VA, USA",37.5407246,-77.4360481,621.85
2394,"Hartford, CT, USA",41.7658043,-72.6733723,"Louisville, KY, USA",38.2526647,-85.7584557,1179.46
2395,"Hartford, CT, USA",41.7658043,-72.6733723,"Salt Lake City, UT, USA",40.7607793,-111.8910474,3251.23
2396,"Hartford, CT, USA",41.7658043,-72.6733723,"New Orleans, LA, USA",29.95106579999999,-90.0715323,2038.46
2397,"Hartford, CT, USA",41.7658043,-72.6733723,"Hartford, CT, USA",41.7658043,-72.6733723,10.0
2398,"Hartford, CT, USA",41.7658043,-72.6733723,"Buffalo, NY, USA",42.88644679999999,-78.8783689,524.97
2399,"Hartford, CT, USA",41.7658043,-72.6733723,"Birmingham, AL, USA",33.5185892,-86.8103567,1542.71
2400,"Buffalo, NY, USA",42.88644679999999,-78.8783689,"Portland, OR, USA",45.515232,-122.6783853,3460.3
2401,"Buffalo, NY, USA",42.88644679999999,-78.8783689,"Seattle, WA, USA",47.6062095,-122.3320708,3396.61
2402,"Buffalo, NY, USA",42.88644679999999,-78.8783689,"New York, NY, USA",40.7127753,-74.0059728,470.57
2403,"Buffalo, NY, USA",42.88644679999999,-78.8783689,"Los Angeles, CA, USA",34.0522342,-118.2436849,3529.81
2404,"Buffalo, NY, USA",42.88644679999999,-78.8783689,"Chicago, IL, USA",41.8781136,-87.6297982,727.15
2405,"Buffalo, NY, USA",42.88644679999999,-78.8783689,"Dallas, TX, USA",32.7766642,-96.7969879,1927.3
2406,"Buffalo, NY, USA",42.88644679999999,-78.8783689,"Houston, TX, USA",29.7604267,-95.3698028,2069.46
2407,"Buffalo, NY, USA",42.88644679999999,-78.8783689,"Washington, DC, USA",38.9071923,-77.0368707,468.73
2408,"Buffalo, NY, USA",42.88644679999999,-78.8783689,"Philadelphia, PA, USA",39.9525839,-75.1652215,449.67
2409,"Buffalo, NY, USA",42.88644679999999,-78.8783689,"Atlanta, GA, USA",33.748752,-84.38768449999999,1123.36
2410,"Buffalo, NY, USA",42.88644679999999,-78.8783689,"Miami, FL, USA",25.7616798,-80.1917902,1907.93
2411,"Buffalo, NY, USA",42.88644679999999,-78.8783689,"Phoenix, AZ, USA",33.4483771,-112.0740373,3062.23
2412,"Buffalo, NY, USA",42.88644679999999,-78.8783689,"Boston, MA, USA",42.3600825,-71.0588801,642.22
2413,"Buffalo, NY, USA",42.88644679999999,-78.8783689,"Riverside, CA, USA",33.9806005,-117.3754942,3462.93
2414,"Buffalo, NY, USA",42.88644679999999,-78.8783689,"San Francisco, CA, USA",37.7749295,-122.4194155,3692.55
2415,"Buffalo, NY, USA",42.88644679999999,-78.8783689,"Detroit, MI, USA",42.331427,-83.0457538,346.55
2416,"Buffalo, NY, USA",42.88644679999999,-78.8783689,"Minneapolis, MN, USA",44.977753,-93.2650108,1173.62
2417,"Buffalo, NY, USA",42.88644679999999,-78.8783689,"San Diego, CA, USA",32.715738,-117.1610838,3513.81
2418,"Buffalo, NY, USA",42.88644679999999,-78.8783689,"Tampa, FL, USA",27.950575,-82.4571776,1691.71
2419,"Buffalo, NY, USA",42.88644679999999,-78.8783689,"Denver, CO, USA",39.7392358,-104.990251,2199.66
